"","Country.Name","Country.Code","Indicator.Name","Indicator.Code","year","LifeExpectancy"
"12921","Belize","BLZ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",67.231
"12922","Bermuda","BMU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",77.99
"12923","Bolivia","BOL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",65.084
"12924","Brazil","BRA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",70.143
"12925","Barbados","BRB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.832
"12926","Brunei Darussalam","BRN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",76.456
"12927","Bhutan","BTN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",68.479
"12928","Botswana","BWA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",61.912
"12929","Central African Republic","CAF","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",47.457
"12930","Canada","CAN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",79.54
"12931","Central Europe and the Baltics","CEB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.25443452
"12932","Switzerland","CHE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",80.6
"12933","Channel Islands","CHI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",78.385
"12934","Chile","CHL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",77.949
"12935","China","CHN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",73.89
"12936","Cote d'Ivoire","CIV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",50.077
"12937","Cameroon","CMR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",53.508
"12938","Congo, Rep.","COG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",59.52
"12939","Colombia","COL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",70.102
"12940","Comoros","COM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",60.982
"12941","Cabo Verde","CPV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",71.077
"12942","Costa Rica","CRI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",76.635
"12943","Caribbean small states","CSS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",69.86862479
"12944","Cuba","CUB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",77.106
"12945","Curacao","CUW","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",NA
"12946","Cayman Islands","CYM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",NA
"12947","Cyprus","CYP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",77.593
"12948","Czech Republic","CZE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",75.1
"12949","Germany","DEU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",78.6
"12950","Djibouti","DJI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",59.755
"12951","Dominica","DMA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",NA
"12952","Denmark","DNK","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",78.1
"12953","Dominican Republic","DOM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",70.068
"12954","Algeria","DZA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.068
"12955","East Asia & Pacific (developing only)","EAP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",71.75021517
"12956","East Asia & Pacific (all income levels)","EAS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.48599085
"12957","Europe & Central Asia (developing only)","ECA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",68.48450788
"12958","Europe & Central Asia (all income levels)","ECS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",73.2530406
"12959","Ecuador","ECU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.713
"12960","Egypt, Arab Rep.","EGY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",68.595
"12961","Euro area","EMU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",78.61146476
"12962","Eritrea","ERI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",60.524
"12963","Spain","ESP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",79.5
"12964","Estonia","EST","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",71.4
"12965","Ethiopia","ETH","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",61.015
"12966","European Union","EUU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",77.58193244
"12967","Fragile and conflict affected situations","FCS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",59.51298636
"12968","Finland","FIN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",77.7
"12969","Fiji","FJI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",66.832
"12970","France","FRA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",78.7
"12971","Faroe Islands","FRO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",78.8
"12972","Micronesia, Fed. Sts.","FSM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",67.959
"12973","Gabon","GAB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",62.97
"12974","United Kingdom","GBR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",79.1
"12975","Georgia","GEO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",70.821
"12976","Ghana","GHA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",60.058
"12977","Guinea","GIN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",57.123
"12978","Gambia, The","GMB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",58.484
"12979","Guinea-Bissau","GNB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",52.804
"12980","Equatorial Guinea","GNQ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",55.601
"12981","Greece","GRC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",78
"12982","Grenada","GRD","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",70.653
"12983","Greenland","GRL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",69.08
"12984","Guatemala","GTM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",67.805
"12985","Guam","GUM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",75.978
"12986","Guyana","GUY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",63.968
"12987","High income","HIC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",76.03665688
"12988","Hong Kong SAR, China","HKG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",80.7
"12989","Honduras","HND","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",70.316
"12990","Heavily indebted poor countries (HIPC)","HPC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",58.39639954
"12991","Croatia","HRV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",73.9
"12992","Haiti","HTI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",59.969
"12993","Hungary","HUN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",71.6
"12994","Indonesia","IDN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",66.502
"12995","Isle of Man","IMN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",NA
"12996","India","IND","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",65.985
"12997","Not classified","INX","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",NA
"12998","Ireland","IRL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",78.7
"12999","Iran, Islamic Rep.","IRN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",73.573
"13000","Iraq","IRQ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",66.599
"13001","Iceland","ISL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",81.6
"13002","Israel","ISR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",79.9
"13003","Italy","ITA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",79.8
"13004","Jamaica","JAM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.933
"13005","Jordan","JOR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.143
"13006","Japan","JPN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",79.94
"13007","Kazakhstan","KAZ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",64.84
"13008","Kenya","KEN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",58.824
"13009","Kyrgyz Republic","KGZ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",66.1
"13010","Cambodia","KHM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",65.304
"13011","Kiribati","KIR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",62.499
"13012","St. Kitts and Nevis","KNA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",NA
"13013","Korea, Rep.","KOR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",77.95
"13014","Kosovo","KSV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",68.4
"13015","Kuwait","KWT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",73.286
"13016","Latin America & Caribbean (developing only)","LAC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",71.0771612
"13017","Lao PDR","LAO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",63.929
"13018","Lebanon","LBN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",77.087
"13019","Liberia","LBR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",59.279
"13020","Libya","LBY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",68.932
"13021","St. Lucia","LCA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.123
"13022","Latin America & Caribbean (all income levels)","LCN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",71.30762621
"13023","Least developed countries: UN classification","LDC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",60.9525235
"13024","Low income","LIC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",58.77699291
"13025","Liechtenstein","LIE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",79.7
"13026","Sri Lanka","LKA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",71.201
"13027","Lower middle income","LMC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",64.99829796
"13028","Low & middle income","LMY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",67.31033552
"13029","Lesotho","LSO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",48.636
"13030","Lithuania","LTU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",68.4
"13031","Luxembourg","LUX","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",79.1
"13032","Latvia","LVA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",68.9
"13033","Macao SAR, China","MAC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",77.93
"13034","St. Martin (French part)","MAF","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",75.9
"13035","Morocco","MAR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.351
"13036","Monaco","MCO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",NA
"13037","Moldova","MDA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",66.812
"13038","Madagascar","MDG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",62.793
"13039","Maldives","MDV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",75.476
"13040","Middle East & North Africa (all income levels)","MEA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",70.62534972
"13041","Mexico","MEX","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",73.978
"13042","Marshall Islands","MHL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",NA
"13043","Middle income","MIC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",68.27171422
"13044","Macedonia, FYR","MKD","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.802
"13045","Mali","MLI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",57.315
"13046","Malta","MLT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",78.6
"13047","Myanmar","MMR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",63.439
"13048","Middle East & North Africa (developing only)","MNA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",69.83988021
"13049","Montenegro","MNE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",73.588
"13050","Mongolia","MNG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",64.474
"13051","Northern Mariana Islands","MNP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",NA
"13052","Mozambique","MOZ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",52.677
"13053","Mauritania","MRT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",61.107
"13054","Mauritius","MUS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",70.4
"13055","Malawi","MWI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",59.042
"13056","Malaysia","MYS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.156
"13057","North America","NAC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",76.71330925
"13058","Namibia","NAM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",61.207
"13059","New Caledonia","NCL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",74
"13060","Niger","NER","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",59.354
"13061","Nigeria","NGA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",51.805
"13062","Nicaragua","NIC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",71.231
"13063","Netherlands","NLD","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",79.3
"13064","High income: nonOECD","NOC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",69.40155993
"13065","Norway","NOR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",79.5
"13066","Nepal","NPL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",67.456
"13067","New Zealand","NZL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",79.4
"13068","High income: OECD","OEC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",77.93196471
"13069","OECD members","OED","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",77.15773247
"13070","Oman","OMN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",74.532
"13071","Other small states","OSS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",60.30169677
"13072","Pakistan","PAK","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",64.812
"13073","Panama","PAN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",74.239
"13074","Peru","PER","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",71.464
"13075","Philippines","PHL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",64.69
"13076","Palau","PLW","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",NA
"13077","Papua New Guinea","PNG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",60.236
"13078","Poland","POL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.6
"13079","Puerto Rico","PRI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",75.042
"13080","Korea, Dem. PeopleÍs Rep.","PRK","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",66.102
"13081","Portugal","PRT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",77.3
"13082","Paraguay","PRY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",70.594
"13083","Pacific island small states","PSS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",67.2076038
"13084","French Polynesia","PYF","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",73.908
"13085","Qatar","QAT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",76.954
"13086","Romania","ROU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",70.9
"13087","Russian Federation","RUS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",65
"13088","Rwanda","RWA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",59.494
"13089","South Asia","SAS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",66.15312167
"13090","Saudi Arabia","SAU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.737
"13091","Sudan","SDN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",61.34
"13092","Senegal","SEN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",63.574
"13093","Singapore","SGP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",79.8
"13094","Solomon Islands","SLB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",66.15
"13095","Sierra Leone","SLE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",49.193
"13096","El Salvador","SLV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",67.746
"13097","San Marino","SMR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",NA
"13098","Somalia","SOM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",53.12
"13099","Serbia","SRB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",72.3
"13100","Sub-Saharan Africa (developing only)","SSA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",56.33756632
"13101","South Sudan","SSD","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y2012",53.787
